1493998560000;38350;41333,3;131,55
1493998620000;38433,3;41450;130,917
1493998680000;39033,3;41983,3;134,917
1493998740000;38200;41166,7;130,883
1493998800000;38983,3;41950;132,083
1493998860000;39000;41933,3;131,533
1493998920000;38250;41250;131,483
1493998980000;38766,7;41933,3;134,183
1493999040000;38000;41200;131,483
1493999100000;39133,3;42233,3;133,917
1493999160000;37916,7;41066,7;128,267
1493999220000;38333,3;41316,7;130,3
1493999280000;37100;40266,7;125,45
1493999340000;38216,7;41233,3;129,717
1493999400000;37583,3;40616,7;129,533
1493999460000;38916,7;42000;132,85
1493999520000;38183,3;41333,3;129,833
1493999580000;38933,3;42050;132,05
1493999640000;40066,7;43016,7;136,517
1493999700000;39966,7;42983,3;136,217
1493999760000;39866,7;42850;135,833
1493999820000;40133,3;43183,3;135,067
1493999880000;40666,7;43600;137,167
1493999940000;37866,7;40950;130,733
1494000000000;38583,3;41683,3;134,35
1494000060000;38866,7;41883,3;131,483
1494000120000;38633,3;41633,3;130,883
1494000180000;39416,7;42566,7;136,183
1494000240000;43850;46950;148,183
1494000300000;38566,7;41800;132,05
1494000360000;39416,7;42533,3;135,417
1494000420000;40583,3;44250;136,05
1494000480000;42333,3;46183,3;142,217
1494000540000;42450;46300;140
1494000600000;40233,3;43983,3;137,383
1494000660000;41800;45616,7;142,95
1494000720000;41050;44900;138,617
1494000780000;39300;43083,3;137,067
1494000840000;38816,7;42200;132,083
1494000900000;42833,3;47433,3;141,8
1494000960000;45033,3;49466,7;149,383
1494001020000;40333,3;44216,7;136,217
1494001080000;40316,7;44400;134,85
1494001140000;40800;44433,3;135,717
1494001200000;40566,7;44683,3;137,75
1494001260000;43550;48083,3;147,55
1494001320000;40983,3;45016,7;137,817
1494001380000;39650;43266,7;137,333
1494001440000;41366,7;45300;137,25
1494001500000;40533,3;44450;134,2
1494001560000;40266,7;44283,3;133,75
1494001620000;38566,7;41883,3;132,2
1494001680000;37800;40800;130,017
1494001740000;40766,7;43883,3;138,633
1494001800000;38216,7;41283,3;131,583
1494001860000;38050;41050;132,25
1494001920000;43283,3;46266,7;145,883
1494001980000;51216,7;54250;179,567
1494002040000;43616,7;46683,3;151,467
1494002100000;39666,7;42733,3;133,717
1494002160000;38833,3;41866,7;133,567
1494002220000;37933,3;40983,3;130
1494002280000;36800;39800;126,067
1494002340000;36433,3;39416,7;123,9
1494002400000;37500;40466,7;127,817
1494002460000;36466,7;39433,3;400
1494002520000;37100;40150;400
1494002580000;37183,3;40200;400
1494002640000;37250;40250;400
1494002700000;37333,3;40283,3;400
1494002760000;37766,7;40850;400
1494002820000;38683,3;41850;400
1494002880000;37500;40583,3;400
1494002940000;36866,7;40100;400
1494003000000;37000;39983,3;400
1494003060000;36250;39083,3;400
1494003120000;38016,7;40950;400
1494003180000;39283,3;42383,3;400
1494003240000;38466,7;41533,3;400
1494003300000;39266,7;42483,3;400
1494003360000;38983,3;42116,7;400
1494003420000;40766,7;43850;400
1494003480000;40633,3;43950;400
1494003540000;41000;44333,3;400
1494003600000;41866,7;45083,3;400
1494003660000;43266,7;46750;400
1494003720000;41966,7;45516,7;400
1494003780000;42066,7;45316,7;400
1494003840000;42216,7;45500;400
1494003900000;43983,3;47333,3;400
1494003960000;45150;48283,3;400
1494004020000;45333,3;48250;400
1494004080000;45900;48816,7;400
1494004140000;45816,7;48716,7;149,4
1494004200000;44916,7;47766,7;145,717
1494004260000;45666,7;48500;148,883
1494004320000;45100;47800;147,95
1494004380000;46150;48666,7;151,217
1494004440000;46900;49483,3;152,35
1494004500000;48583,3;51616,7;165,267
1494004560000;49950;53583,3;188,183
1494004620000;53333,3;57650;189,283
1494004680000;49750;53116,7;167,717
1494004740000;48950;52600;170,6
1494004800000;46633,3;49633,3;155,717
1494004860000;49933,3;54133,3;170,567
1494004920000;49150;52950;174,583
1494004980000;46700;49800;154,383
1494005040000;43866,7;46650;142,05
1494005100000;45550;48900;146,65
1494005160000;46266,7;49633,3;150,45
1494005220000;46916,7;50183,3;149,133
1494005280000;48883,3;52083,3;166,767
1494005340000;45116,7;47833,3;146,583
1494005400000;44533,3;47166,7;146,467
1494005460000;44100;46866,7;145,217
1494005520000;45100;47766,7;146,65
1494005580000;45883,3;48466,7;146,433
1494005640000;45383,3;48050;146,167
1494005700000;44633,3;47600;145,717
1494005760000;45866,7;48933,3;148,65
1494005820000;44566,7;47600;146,417
1494005880000;43850;46883,3;145,617
1494005940000;44116,7;46950;144,233
1494006000000;43433,3;46250;143,917
1494006060000;43900;46733,3;144,567
1494006120000;43750;46450;144,467
1494006180000;44916,7;47533,3;146,383
1494006240000;45116,7;47966,7;147,15
1494006300000;46550;49433,3;148,567
1494006360000;47683,3;50666,7;153,383
1494006420000;47350;50200;151,15
1494006480000;53250;57400;190,9
1494006540000;56266,7;61216,7;193,517
1494006600000;54466,7;58966,7;188,55
1494006660000;46333,3;48983,3;149,967
1494006720000;47200;50050;153,05
1494006780000;46533,3;49316,7;149,917
1494006840000;46300;48983,3;153,167
1494006900000;49050;52183,3;156,35
1494006960000;47983,3;50750;158,9
1494007020000;49650;53016,7;170,05
1494007080000;50666,7;54150;178,7
1494007140000;48266,7;51266,7;160,233
1494007200000;45666,7;48216,7;150,8
1494007260000;45000;47516,7;144,283
1494007320000;46133,3;48583,3;147,9
1494007380000;44333,3;46900;144,217
1494007440000;45100;47683,3;147,767
1494007500000;43966,7;46583,3;144,4
1494007560000;43666,7;46366,7;144,517
1494007620000;43583,3;46266,7;142,817
1494007680000;45000;47683,3;147
1494007740000;43200;45816,7;144,367
1494007800000;44033,3;46683,3;145,55
1494007860000;43833,3;46450;146,283
1494007920000;44050;46616,7;143
1494007980000;43450;46233,3;143,6
1494008040000;45033,3;47633,3;147,583
1494008100000;44583,3;47216,7;146,9
1494008160000;46050;48616,7;147,233
1494008220000;45633,3;48300;146,683
1494008280000;45900;48550;146,533
1494008340000;45616,7;48316,7;148,6
1494008400000;45933,3;48433,3;148,717
1494008460000;44750;47316,7;146,7
1494008520000;52416,7;56300;183,95
1494008580000;54433,3;58583,3;194,867
1494008640000;53283,3;57416,7;193,65
1494008700000;52500;56600;191,2
1494008760000;52400;56016,7;192,667
1494008820000;51833,3;55500;191,25
1494008880000;52966,7;56616,7;194,2
1494008940000;53266,7;57000;194,217
1494009000000;53633,3;57316,7;194,967
1494009060000;53833,3;57550;194,683
1494009120000;53700;57383,3;194,383
1494009180000;52650;56533,3;193,033
1494009240000;46950;49866,7;167,35
1494009300000;49266,7;51500;167,133
1494009360000;48983,3;51366,7;157,133
1494009420000;49433,3;51700;162,817
1494009480000;49083,3;51366,7;163,917
1494009540000;45783,3;48150;155,05
1494009600000;43500;46083,3;144,433
1494009660000;45383,3;47966,7;145,617
1494009720000;44033,3;46700;145,333
1494009780000;44333,3;46883,3;144,017
1494009840000;44300;46900;144,167
1494009900000;44566,7;47100;146,167
1494009960000;45350;47850;145,883
1494010020000;45850;48266,7;149,15
1494010080000;44850;47416,7;145,017
1494010140000;46816,7;49083,3;148,967
1494010200000;46516,7;48883,3;147,267
1494010260000;46016,7;48483,3;148,5
1494010320000;45600;48066,7;147,483
1494010380000;46316,7;48766,7;149,1
1494010440000;45100;47616,7;145,6
1494010500000;44500;46683,3;145,35
1494010560000;44233,3;46433,3;145,017
1494010620000;44766,7;46983,3;144,55
1494010680000;44333,3;46600;145,95
1494010740000;43966,7;46233,3;144,117
1494010800000;41450;43766,7;140,817
1494010860000;41883,3;44216,7;142,167
1494010920000;41900;44183,3;141,4
1494010980000;41516,7;43933,3;141,233
1494011040000;42066,7;44233,3;141,483
1494011100000;41333,3;43433,3;139,733
1494011160000;41316,7;43700;139,717
1494011220000;40683,3;43066,7;138,45
1494011280000;40883,3;43150;138,633
1494011340000;40433,3;42700;138,65
1494011400000;41283,3;43616,7;140,4
1494011460000;41100;43466,7;140,2
1494011520000;41483,3;43733,3;141,167
1494011580000;41200;43516,7;139,8
1494011640000;41683,3;43916,7;141,167
1494011700000;41200;43500;140,267
1494011760000;41816,7;44316,7;141,2
1494011820000;41550;43883,3;140,517
1494011880000;41816,7;44233,3;141,633
1494011940000;41400;43866,7;140,783
1494012000000;42250;44716,7;141,633
1494012060000;42283,3;44650;142,2
1494012120000;42783,3;45233,3;144,817
1494012180000;41966,7;44366,7;139,567
1494012240000;38633,3;41250;133,683
1494012300000;38816,7;41200;133,15
1494012360000;38133,3;40450;131,767
1494012420000;38466,7;41100;132,133
1494012480000;38383,3;40950;131,95
1494012540000;39916,7;42233,3;137,367
1494012600000;38983,3;5000;133,983
1494012660000;39550;5000;135,767
1494012720000;39366,7;5000;135,2
1494012780000;39683,3;5000;136,283
1494012840000;38150;5000;131,633
1494012900000;38350;5000;132
1494012960000;37166,7;5000;129,183
1494013020000;39783,3;5000;133,917
1494013080000;39233,3;5000;133,767
1494013140000;40116,7;5000;135,817
1494013200000;40816,7;5000;137,067
1494013260000;42733,3;5000;146,833
1494013320000;56016,7;5000;197,383
1494013380000;43416,7;5000;147,85
1494013440000;40416,7;5000;137,4
1494013500000;40433,3;5000;137,967
1494013560000;39533,3;5000;133,833
1494013620000;39700;5000;135,35
1494013680000;39566,7;5000;135,067
1494013740000;39716,7;5000;134,917
1494013800000;39633,3;5000;135,133
1494013860000;39700;5000;135,6
1494013920000;40150;5000;137,05
1494013980000;40283,3;5000;136,05
1494014040000;40150;44366,7;136,933
1494014100000;40033,3;44283,3;136,283
1494014160000;40366,7;44466,7;138,067
1494014220000;40583,3;44616,7;138,917
1494014280000;40833,3;44900;140,583
1494014340000;40633,3;44750;139,067
1494014400000;40633,3;44566,7;138,017
1494014460000;40216,7;44183,3;136,833
1494014520000;39466,7;43433,3;134,233
1494014580000;39566,7;43500;134,917
1494014640000;39400;43350;134,033
1494014700000;39500;43516,7;135,467
1494014760000;39483,3;43450;134,85
1494014820000;39550;43650;135,917
1494014880000;39700;43766,7;135,85
1494014940000;39966,7;44116,7;137,367
1494015000000;39666,7;43966,7;136,3
1494015060000;39683,3;43750;136,567
1494015120000;39550;43550;135,45
1494015180000;40466,7;44450;139,8
1494015240000;40366,7;44350;139,933
1494015300000;40483,3;44466,7;139,2
1494015360000;40383,3;44383,3;137,917
1494015420000;40133,3;44133,3;136,467
1494015480000;39366,7;43450;135,767
1494015540000;39983,3;44033,3;136,717
1494015600000;38750;43100;133,483
1494015660000;35016,7;40383,3;116,933
1494015720000;35550;40316,7;121,117
1494015780000;35500;40283,3;121,217
1494015840000;35700;40333,3;121,633
1494015900000;35783,3;40333,3;121,833
1494015960000;35983,3;40400;122,583
1494016020000;36216,7;40483,3;122,75
1494016080000;36283,3;40500;123,017
1494016140000;36400;40983,3;122,717
1494016200000;36433,3;41300;123,6
1494016260000;36700;41350;124,533
1494016320000;36750;41416,7;124,5
1494016380000;37050;41733,3;125,15
1494016440000;36400;41200;122,733
1494016500000;36400;40933,3;122,9
1494016560000;36316,7;40883,3;122
1494016620000;36333,3;41016,7;122,05
1494016680000;36333,3;40783,3;119,883
1494016740000;36200;40600;115,933
1494016800000;36183,3;40750;116,733
1494016860000;35900;40366,7;115,567
1494016920000;35883,3;40383,3;114,783
1494016980000;35716,7;40316,7;114,333
1494017040000;35950;40383,3;114,667
1494017100000;35916,7;40500;115,183
1494017160000;36433,3;41233,3;119,25
1494017220000;36416,7;41150;121,683
1494017280000;36400;41250;123,583
1494017340000;36550;41333,3;122,633
1494017400000;36400;41033,3;122,133
1494017460000;36233,3;40900;121,383
1494017520000;36083,3;40566,7;120,833
1494017580000;35966,7;40466,7;120,183
1494017640000;36366,7;40550;120,817
1494017700000;36350;40800;121,617
1494017760000;36383,3;40833,3;121,7
1494017820000;36416,7;41183,3;122,2
1494017880000;36416,7;41316,7;123,1
1494017940000;36383,3;41266,7;122,75
1494018000000;36433,3;41216,7;122,2
1494018060000;36350;40866,7;121,3
1494018120000;36433,3;40983,3;120,067
1494018180000;36416,7;41266,7;123,5
1494018240000;36400;41116,7;122,8
1494018300000;36416,7;41183,3;122,4
1494018360000;36666,7;41416,7;123,817
1494018420000;36350;40883,3;121,517
1494018480000;36333,3;40866,7;121,95
1494018540000;36333,3;40816,7;121,317
1494018600000;35750;40466,7;116,3
1494018660000;35800;40333,3;115,967
1494018720000;35500;40316,7;115,133
1494018780000;35483,3;40250;114,983
1494018840000;35666,7;40350;115,833
1494018900000;35866,7;40483,3;116,75
1494018960000;36383,3;41066,7;119,133
1494019020000;36383,3;40966,7;117,95
1494019080000;36400;41066,7;121
1494019140000;36783,3;41316,7;123,717
1494019200000;37050;41350;124,75
1494019260000;36816,7;41366,7;124,367
1494019320000;36900;41333,3;123,65
1494019380000;36450;41233,3;121,867
1494019440000;36300;40833,3;117,217
1494019500000;36316,7;40950;117,25
1494019560000;36466,7;41250;118,983
1494019620000;36433,3;41066,7;118,783
1494019680000;36250;40766,7;116,3
1494019740000;36316,7;40700;117,267
1494019800000;35850;40516,7;115,967
1494019860000;35583,3;40350;115,533
1494019920000;35683,3;40350;115,567
1494019980000;35633,3;40316,7;114,567
1494020040000;35716,7;40333,3;112,8
1494020100000;35616,7;40366,7;113,833
1494020160000;36233,3;40883,3;115,8
1494020220000;36500;41333,3;120,067
1494020280000;36533,3;41300;120,817
1494020340000;36400;41233,3;120,667
1494020400000;36500;41333,3;120,633
1494020460000;36233,3;40833,3;117,933
1494020520000;36383,3;41216,7;119,85
1494020580000;36400;41300;120,283
1494020640000;36333,3;40650;118,533
1494020700000;36400;41016,7;119,067
1494020760000;36233,3;40650;117,367
1494020820000;36166,7;40666,7;117,333
1494020880000;36283,3;40633,3;118,467
1494020940000;36016,7;40400;116,933
1494021000000;36016,7;40466,7;116,8
1494021060000;35733,3;40316,7;115,5
1494021120000;35783,3;40316,7;115,35
1494021180000;35516,7;40333,3;114,933
1494021240000;36250;40816,7;117,25
1494021300000;36383,3;41250;118,267
1494021360000;36583,3;41350;119,833
1494021420000;36633,3;41333,3;120,817
1494021480000;36683,3;41150;119,483
1494021540000;36133,3;40466,7;116,783
1494021600000;36333,3;41050;117,9
1494021660000;36350;40966,7;117,6
1494021720000;36350;40800;116,75
1494021780000;36166,7;40816,7;116,567
1494021840000;36050;40483,3;116,217
1494021900000;36383,3;40716,7;117,417
1494021960000;36383,3;40833,3;117,917
1494022020000;36383,3;40766,7;117,917
1494022080000;36333,3;40550;117,1
1494022140000;36100;40516,7;115,8
1494022200000;36316,7;40500;116,5
1494022260000;36216,7;40866,7;117,35
1494022320000;36466,7;41283,3;120,183
1494022380000;36383,3;41266,7;118,583
1494022440000;36516,7;41183,3;119,4
1494022500000;36450;41283,3;121,167
1494022560000;36116,7;40533,3;116,55
1494022620000;35650;40350;115
1494022680000;35916,7;40400;116,183
1494022740000;36066,7;40483,3;116,133
1494022800000;35966,7;40683,3;115,217
1494022860000;36150;40466,7;113,65
1494022920000;35750;40416,7;113,65
1494022980000;35683,3;40383,3;113,45
1494023040000;36216,7;40633,3;114,6
1494023100000;36366,7;41033,3;117,1
1494023160000;36216,7;40550;114,433
1494023220000;36083,3;40533,3;114,65
1494023280000;36183,3;40400;114,867
1494023340000;36283,3;40900;116,083
1494023400000;36400;41216,7;117,683
1494023460000;36383,3;41033,3;116,267
1494023520000;36416,7;41250;118,033
1494023580000;36500;41150;117,033
1494023640000;36333,3;40500;114,8
1494023700000;36250;40516,7;114,667
1494023760000;36433,3;40950;116,383
1494023820000;36350;40983,3;115,867
1494023880000;36383,3;41116,7;115,283
1494023940000;36383,3;41183,3;116,083
1494024000000;36250;40700;114,967
1494024060000;36000;40350;114,067
1494024120000;35866,7;40566,7;114,633
1494024180000;35633,3;40350;113,733
1494024240000;35733,3;40350;113,55
1494024300000;35683,3;40333,3;113,417
1494024360000;35983,3;40400;114,05
1494024420000;36216,7;40916,7;115,983
1494024480000;36433,3;41266,7;117,467
1494024540000;36383,3;41033,3;117,1
1494024600000;36383,3;40966,7;115,817
1494024660000;36350;41033,3;117,5
1494024720000;36000;40366,7;116,733
1494024780000;36216,7;40783,3;117,383
1494024840000;36366,7;40766,7;117,55
1494024900000;36400;41083,3;118,417
1494024960000;36366,7;41083,3;118,117
1494025020000;36366,7;40966,7;118,05
1494025080000;36316,7;40766,7;117,183
1494025140000;35633,3;40366,7;115,3
1494025200000;35450;40316,7;114,783
1494025260000;35516,7;40316,7;114,8
1494025320000;35900;40400;116,067
1494025380000;35583,3;40316,7;115,233
1494025440000;35633,3;40333,3;115,233
1494025500000;36100;40750;116,75
1494025560000;36550;41316,7;119,917
1494025620000;36466,7;41300;119,633
1494025680000;36550;41333,3;119,617
1494025740000;36383,3;41183,3;118,833
1494025800000;35616,7;40283,3;115,017
