1493980620.02,11000,12981.8
1493980680.07,11016.9,13000
1493980740.12,11000,12627.1
1493980800.04,11000,12474.6
1493980860.06,11016.9,12372.9
1493980920.07,11000,12288.1
1493980980.05,11254.2,12593.2
1493981040.06,11474.6,13000
1493981100.06,11389.8,13000
1493981160.03,11745.8,13186.4
1493981220.07,11457.6,13050.8
1493981280.05,11000,12915.3
1493981340.05,11067.8,13050.8
1493981400.06,11000,13000
1493981460.04,11135.6,13000
1493981520.06,11016.9,13000
1493981580.03,11000,12966.1
1493981640.04,11000,13000
1493981700.07,11000,13000
1493981760.07,11000,12966.1
1493981820.04,11000,12457.6
1493981880.05,11000,12508.5
1493981940.09,11355.9,12813.6
1493982000.08,11322,13000
1493982060.04,11491.5,13033.9
1493982120.05,11932.2,13271.2
1493982180.08,11220.3,13135.6
1493982240.07,11000,12864.4
1493982300.05,11101.7,12983.1
1493982360.06,11000,13000
1493982420.1,11000,13000
1493982480.04,11169.5,13169.5
1493982540.03,12457.6,14203.4
1493982600.06,12186.4,14000
1493982660.07,12372.9,14000
1493982720.08,13016.9,14016.9
1493982780.04,12762.7,14000
1493982840.06,12508.5,14016.9
1493982900.06,12372.9,14033.9
1493982960.03,13000,14440.7
1493983020.05,13000,14237.3
1493983080.05,13000,14135.6
1493983140.03,12932.2,14067.8
1493983200.07,12084.7,13762.7
1493983260.08,12000,14000
1493983320.07,12000,14000
1493983380.04,12322,14016.9
1493983440.05,12627.1,14000
1493983500.05,12745.8,14135.6
1493983560.07,12694.9,14118.6
1493983620.09,13033.9,15016.9
1493983680.08,13000,15000
1493983740.07,13016.9,15016.9
1493983800.03,13186.4,15000
1493983860.04,13067.8,15000
1493983920.05,13016.9,15000
1493983980.11,13016.9,15000
1493984040.04,13000,15000
1493984100.09,13000,14966.1
1493984160.03,13050.8,14864.4
1493984220.06,13000,14661
1493984280.03,13000,14932.2
1493984340.08,13000,14813.6
1493984400.07,13000,14525.4
1493984460.03,13016.9,14525.4
1493984520.07,13101.7,14966.1
1493984580.05,13050.8,15000
1493984640.03,13016.9,15016.9
1493984700.07,13000,15000
1493984760.07,13000,15000
1493984820.03,13050.8,15016.9
1493984880.08,13000,14813.6
1493984940.05,13000,14915.3
1493985000.05,13000,15000
1493985060.07,13000,14644.1
1493985120.07,13000,14372.9
1493985180.05,13000,14457.6
1493985240.06,13016.9,14440.7
1493985300.03,13016.9,14915.3
1493985360.03,13000,14983.1
1493985420.05,12779.7,14271.2
1493985480.03,12355.9,13067.8
1493985540.05,12288.1,13033.9
1493985600.08,12728.8,13203.4
1493985660.04,12932.2,13169.5
1493985720.03,12915.3,13220.3
1493985780.05,12830.5,13355.9
1493985840.07,12711.9,13389.8
1493985900.04,12203.4,13118.6
1493985960.07,12237.3,13322
1493986020.07,14084.7,15593.2
1493986080.05,14000,15186.4
1493986140.07,13898.3,15203.4
1493986200.05,13508.5,15000
1493986260.06,13305.1,15000
1493986320.07,13101.7,15000
1493986380.07,13152.5,15000
1493986440.05,13254.2,15000
1493986500.03,13491.5,15000
1493986560.05,13627.1,15000
1493986620.07,13576.3,15000
1493986680.06,13627.1,15000
1493986740.08,13949.2,15000
1493986800.07,13762.7,15000
1493986860.08,13966.1,15271.2
1493986920.07,13864.4,15237.3
1493986980.03,13000,14983.1
1493987040.04,13000,15000
1493987100.07,13016.9,15016.9
1493987160.05,13000,15000
