1493980620.02,8909.09,9727.27
1493980680.07,8830.51,9677.97
1493980740.12,8067.8,9050.85
1493980800.04,8000,9016.95
1493980860.06,8000,9016.95
1493980920.07,8084.75,9220.34
1493980980.05,8084.75,9169.49
1493981040.06,8067.8,9101.69
1493981100.06,8016.95,9050.85
1493981160.03,8000,9000
1493981220.07,8016.95,9050.85
1493981280.05,8220.34,9254.24
1493981340.05,8474.58,9474.58
1493981400.06,8915.25,9779.66
1493981460.04,8542.37,9457.63
1493981520.06,8101.69,9118.64
1493981580.03,8237.29,9271.19
1493981640.04,8355.93,9372.88
1493981700.07,8271.19,9288.14
1493981760.07,8101.69,9118.64
1493981820.04,8050.85,9050.85
1493981880.05,8186.44,9135.59
1493981940.09,8169.49,9254.24
1493982000.08,8169.49,9288.14
1493982060.04,8305.08,9338.98
1493982120.05,8915.25,9762.71
1493982180.08,8525.42,9457.63
1493982240.07,8542.37,9474.58
1493982300.05,8491.53,9457.63
1493982360.06,8372.88,9372.88
1493982420.1,8237.29,9237.29
1493982480.04,8220.34,9220.34
1493982540.03,8338.98,9355.93
1493982600.06,8203.39,9288.14
1493982660.07,8169.49,9271.19
1493982720.08,8694.92,9593.22
1493982780.04,8915.25,9762.71
1493982840.06,8983.05,9881.36
1493982900.06,8966.1,9830.51
1493982960.03,8949.15,9728.81
1493983020.05,8542.37,9491.53
1493983080.05,8271.19,9220.34
1493983140.03,8000,9000
1493983200.07,8016.95,9033.9
1493983260.08,8169.49,9355.93
1493983320.07,8423.73,9406.78
1493983380.04,8610.17,9593.22
1493983440.05,8813.56,9644.07
1493983500.05,8864.41,9762.71
1493983560.07,8440.68,9389.83
1493983620.09,8576.27,9508.47
1493983680.08,8576.27,9508.47
1493983740.07,8881.36,9762.71
1493983800.03,8813.56,9661.02
1493983860.04,8847.46,9711.86
1493983920.05,8779.66,9593.22
1493983980.11,8966.1,9779.66
1493984040.04,9000,9949.15
1493984100.09,9000,9966.1
1493984160.03,9000,9949.15
1493984220.06,8949.15,9847.46
1493984280.03,9000,9779.66
1493984340.08,8915.25,9728.81
1493984400.07,9000,9966.1
1493984460.03,9000,9983.05
1493984520.07,9000,9949.15
1493984580.05,8745.76,9610.17
1493984640.03,8711.86,9593.22
1493984700.07,8423.73,9406.78
1493984760.07,8644.07,9508.47
1493984820.03,8796.61,9677.97
1493984880.08,8847.46,9677.97
1493984940.05,9000,9864.41
1493985000.05,9000,9949.15
1493985060.07,9000,10000
1493985120.07,9000,10000
1493985180.05,9000,9983.05
1493985240.06,9000,9915.25
1493985300.03,9000,9983.05
1493985360.03,9000,10000
1493985420.05,8796.61,9796.61
1493985480.03,8711.86,9542.37
1493985540.05,8440.68,9406.78
1493985600.08,8288.14,9338.98
1493985660.04,8135.59,9186.44
1493985720.03,8525.42,9423.73
1493985780.05,8067.8,9033.9
1493985840.07,8101.69,9050.85
1493985900.04,8033.9,9016.95
1493985960.07,8101.69,9135.59
1493986020.07,9084.75,10050.8
1493986080.05,9000,10000
1493986140.07,9000,10000
1493986200.05,9000,10000
1493986260.06,8983.05,9813.56
1493986320.07,9000,9728.81
1493986380.07,8983.05,9762.71
1493986440.05,9000,9983.05
1493986500.03,9000,9983.05
1493986560.05,9016.95,10016.9
1493986620.07,9000,10000
1493986680.06,9000,10000
1493986740.08,9000,10000
1493986800.07,9000,10000
1493986860.08,9000,10000
1493986920.07,9000,9949.15
1493986980.03,8966.1,9694.92
1493987040.04,9033.9,9881.36
1493987100.07,9000,10000
1493987160.05,9000,9983.05
1493987220.06,9000,9881.36
1493987280.05,9000,9932.2
1493987340.04,9016.95,9847.46
1493987400.06,9000,9966.1
1493987460.07,9067.8,10016.9
1493987520.06,9000,10000
1493987580.05,9000,10000
1493987640.05,9389.83,10372.9
1493987700.07,9661.02,10542.4
1493987760.05,9881.36,10745.8
1493987820.09,9813.56,10745.8
1493987880.05,10000,11000
1493987940.03,9932.2,10627.1
1493988000.03,9966.1,10796.6
1493988060.05,10000,10898.3
1493988120.07,10000,10966.1
1493988180.07,10000,10915.3
1493988240.05,9966.1,10762.7
1493988300.05,9949.15,10694.9
1493988360.04,9949.15,10728.8
1493988420.05,9966.1,10881.4
1493988480.07,9847.46,10711.9
1493988540.08,9711.86,10576.3
1493988600.03,9677.97,10559.3
1493988660.08,9491.53,10474.6
1493988720.04,9661.02,10576.3
1493988780.04,9762.71,10627.1
1493988840.05,10000,10915.3
1493988900.06,10000,10949.2
1493988960.09,10000,10847.5
1493989020.03,9983.05,10762.7
1493989080.03,10016.9,11000
1493989140.07,10000,11000
1493989200.05,10000,11000
1493989260.05,10000,11000
1493989320.05,10000,10983.1
1493989380.1,9898.31,10779.7
1493989440.03,9847.46,10728.8
1493989500.04,9203.39,10203.4
1493989560.06,9305.08,10271.2
1493989620.07,9576.27,10525.4
1493989680.05,9677.97,10576.3
1493989740.06,9711.86,10559.3
1493989800.03,9915.25,10830.5
1493989860.08,9932.2,10796.6
1493989920.05,9661.02,10491.5
1493989980.05,9813.56,10610.2
1493990040.11,9610.17,10491.5
1493990100.05,9033.9,10033.9
1493990160.03,9067.8,10033.9
1493990220.05,9152.54,10050.8
1493990280.06,9338.98,10203.4
1493990340.07,9813.56,10559.3
1493990400.05,9762.71,10389.8
1493990460.07,9898.31,10694.9
1493990520.12,9966.1,10898.3
1493990580.05,9966.1,10881.4
1493990640.05,9694.92,10627.1
1493990700.03,9745.76,10644.1
1493990760.07,9779.66,10745.8
1493990820.03,9847.46,10694.9
1493990880.08,9847.46,10745.8
1493990940.07,11339,12288.1
1493991000.05,13016.9,14016.9
1493991060.09,13000,14000
1493991120.09,13000,14000
1493991180.06,13016.9,14016.9
1493991240.06,13000,14000
1493991300.06,12779.7,13678
1493991360.04,12406.8,13135.6
1493991420.04,12271.2,13033.9
1493991480.03,12000,13000
1493991540.04,12016.9,13000
1493991600.07,12220.3,13033.9
1493991660.08,12508.5,13203.4
1493991720.04,12678,13491.5
1493991780.05,13033.9,13983.1
1493991840.05,13000,14000
1493991900.06,13000,13830.5
1493991960.05,13000,13694.9
1493992020.09,12881.4,13508.5
1493992080.07,12627.1,13271.2
1493992140.03,12033.9,13000
1493992200.06,12067.8,13033.9
1493992260.09,12101.7,13016.9
1493992320.08,12016.9,13000
1493992380.03,12016.9,13016.9
1493992440.03,12000,13000
1493992500.04,12000,13000
1493992560.07,12000,13000
1493992620.04,12000,13000
1493992680.07,12000,13000
1493992740.04,12000,13000
1493992800.11,12000,13000
1493992860.08,12033.9,13016.9
1493992920.04,12000,13000
1493992980.06,12000,13000
1493993040.04,12000,13000
1493993100.05,12000,13000
1493993160.06,12000,13000
1493993220.03,12050.8,13000
1493993280.05,12118.6,13000
1493993340.03,12169.5,13016.9
1493993400.04,12423.7,13101.7
1493993460.04,11084.7,12084.7
1493993520.08,11000,12000
1493993580.04,11000,12000
1493993640.03,11000,12000
1493993700.08,11000,12000
1493993760.06,11000,12000
1493993820.08,11000,12000
1493993880.04,13016.9,13983.1
1493993940.07,13033.9,14169.5
1493994000.06,10491.5,11847.5
1493994060.05,10779.7,12000
1493994120.04,10847.5,12016.9
1493994180.07,10779.7,11983.1
1493994240.07,10576.3,11847.5
1493994300.09,10525.4,11881.4
1493994360.07,10915.3,12322
1493994420.06,11525.4,13000
1493994480.05,11135.6,13033.9
1493994540.03,11101.7,13000
1493994600.09,11186.4,12966.1
1493994660.04,11152.5,13000
1493994720.06,11000,13000
1493994780.05,11033.9,13000
1493994840.05,11000,13000
1493994900.08,11186.4,12966.1
1493994960.04,12000,13711.9
1493995020.09,12033.9,13271.2
1493995080.07,12000,13254.2
1493995140.05,15118.6,16711.9
1493995200.05,12932.2,14000
1493995260.09,13067.8,14678
1493995320.07,13745.8,15000
1493995380.05,13000,14000
1493995440.05,13000,14016.9
1493995500.04,13000,14000
1493995560.07,12440.7,13661
1493995620.04,11067.8,12576.3
1493995680.04,11000,12559.3
1493995740.06,11000,12440.7
1493995800.05,11000,12186.4
1493995860.07,11000,12576.3
1493995920.04,11000,12474.6
1493995980.08,11000,12406.8
1493996040.05,11000,12762.7
1493996100.03,11000,12678
1493996160.06,11000,12881.4
1493996220.03,11000,12576.3
1493996280.06,11000,12678
1493996340.06,11000,12661
1493996400.05,11000,12762.7
1493996460.06,11000,12898.3
