1494003060.04,11474.6,12101.7
1494003120.03,13067.8,13830.5
1494003180.04,14000,14322
1494003240.03,13186.4,14016.9
1494003300.08,13491.5,14016.9
1494003360.06,13694.9,14050.8
1494003420.06,14016.9,14457.6
1494003480.1,13152.5,13559.3
1494003540.05,13000,13186.4
1494003600.05,13016.9,13288.1
1494003660.04,13203.4,13745.8
1494003720.07,12220.3,12796.6
1494003780.03,13016.9,13644.1
1494003840.08,13288.1,14033.9
1494003900.04,12745.8,13355.9
1494003960.04,13745.8,14084.7
1494004020.09,14847.5,15101.7
1494004080.06,14932.2,15440.7
1494004140.02,15847.5,16050.8
1494004200.06,15135.6,15389.8
1494004260.05,15830.5,16101.7
1494004320.08,15050.8,15440.7
1494004380.03,15525.4,15864.4
1494004440.07,15355.9,15559.3
1494004500.07,15254.2,15881.4
1494004560.04,15678,16610.2
1494004620.04,16288.1,17559.3
1494004680.05,15457.6,16305.1
1494004740.04,15016.9,16000
1494004800.09,14762.7,15525.4
1494004860.12,15796.6,16966.1
1494004920.04,15576.3,16457.6
1494004980.06,14881.4,15745.8
1494005040.08,13864.4,14525.4
1494005100.08,14203.4,14728.8
1494005160.07,14694.9,14932.2
1494005220.05,14762.7,15203.4
1494005280.05,15016.9,15661
1494005340.06,14271.2,15016.9
1494005400.05,13864.4,14525.4
1494005460.06,13423.7,14406.8
1494005520.07,14322,15101.7
1494005580.05,14762.7,15576.3
1494005640.11,14966.1,15711.9
1494005700.06,14169.5,15016.9
1494005760.05,14627.1,15322
1494005820.03,14000,14847.5
1494005880.05,13576.3,14322
1494005940.11,14254.2,14830.5
1494006000.06,13508.5,14118.6
1494006060.24,14000,14203.4
1494006120.06,13406.8,14050.8
1494006180.04,13915.3,14406.8
1494006240.08,13881.4,14440.7
1494006300.05,13762.7,14525.4
1494006360.06,14966.1,15542.4
1494006420.05,14220.3,14966.1
1494006480.11,16101.7,17271.2
1494006540.07,17339,18898.3
1494006600.07,17186.4,18525.4
1494006660.03,13610.2,14423.7
1494006720.06,14813.6,15406.8
1494006780.25,13932.2,14576.3
1494006840.22,14508.5,15237.3
1494006900.03,15491.5,16288.1
1494006960.05,14508.5,15254.2
1494007020.11,14966.1,15847.5
1494007080.04,15440.7,16254.2
1494007140.07,14847.5,15661
1494007200.24,13796.6,14525.4
1494007260.07,13864.4,14271.2
1494007320.05,14288.1,14813.6
1494007380.09,13288.1,13678
1494007440.07,14322,14644.1
1494007500.03,13864.4,14084.7
1494007560.05,13474.6,13932.2
1494007620.05,13864.4,14118.6
1494007680.05,14355.9,14813.6
1494007740.07,13254.2,13881.4
1494007800.07,14288.1,14830.5
1494007860.06,13627.1,14372.9
1494007920.04,14118.6,14678
1494007980.08,14000,14440.7
1494008040.05,14322,15000
1494008100.07,13322,14271.2
1494008160.06,14389.8,15254.2
1494008220.05,14067.8,14966.1
1494008280.04,14203.4,15000
1494008340.08,13644.1,14559.3
1494008400.03,14491.5,15339
1494008460.03,13542.4,14050.8
1494008520.06,16745.8,17762.7
1494008580.06,17033.9,18237.3
1494008640.03,16525.4,17661
1494008700.09,16627.1,17610.2
1494008760.06,16796.6,17474.6
1494008820.05,15949.2,16847.5
1494008880.08,16762.7,17593.2
1494008940.05,17186.4,18203.4
1494009000.06,17050.8,18016.9
1494009060.04,16898.3,17949.2
1494009120.05,16610.2,17661
1494009180.05,16728.8,17728.8
1494009240.04,14322,15237.3
1494009300.07,15220.3,15678
1494009360.03,15000,15440.7
1494009420.06,15305.1,15796.6
1494009480.04,15000,15508.5
1494009540.07,14627.1,15288.1
1494009600.03,14101.7,14745.8
1494009660.04,14610.2,15322
1494009720.07,14016.9,14983.1
1494009780.06,14355.9,15203.4
1494009840.06,14000,14949.2
1494009900.06,14355.9,15237.3
1494009960.03,14067.8,14932.2
1494010020.05,14474.6,15220.3
1494010080.06,14000,14864.4
1494010140.05,14406.8,15254.2
1494010200.06,14067.8,14966.1
1494010260.05,14406.8,15254.2
1494010320.1,14033.9,14915.3
1494010380.07,14796.6,15372.9
1494010440.06,14067.8,15000
1494010500.04,14271.2,15033.9
1494010560.07,14067.8,14745.8
1494010620.06,14288.1,15016.9
1494010680.02,14169.5,14847.5
1494010740.04,13525.4,14322
1494010800.06,12271.2,13203.4
1494010860.04,12000,13000
1494010920.06,12322,12983.1
1494010980.03,12000,12644.1
1494011040.04,12339,13237.3
1494011100.03,12000,12627.1
1494011160.06,12322,12966.1
1494011220.07,11983.1,12406.8
1494011280.08,12254.2,12678
1494011340.05,12000,12305.1
1494011400.06,12288.1,12711.9
1494011460.07,12000,12644.1
1494011520.06,12271.2,13101.7
1494011580.03,12000,12711.9
1494011640.05,12305.1,13118.6
1494011700.09,12000,12762.7
1494011760.08,12525.4,13322
1494011820.04,12084.7,12966.1
1494011880.04,12423.7,13355.9
1494011940.08,12084.7,12796.6
1494012000.05,12762.7,13372.9
1494012060.04,12542.4,13203.4
1494012120.04,12678,13389.8
1494012180.05,12050.8,12661
1494012240.04,10694.9,11355.9
1494012300.03,10694.9,11220.3
1494012360.08,10898.3,11508.5
1494012420.08,11050.8,11678
1494012480.05,10847.5,11576.3
1494012540.04,11288.1,12118.6
1494012600.07,11000,11728.8
1494012660.08,11288.1,12033.9
1494012720.05,11000,11898.3
1494012780.06,11288.1,12152.5
1494012840.09,11000,11864.4
1494012900.06,11339,12169.5
1494012960.07,10762.7,11152.5
1494013020.07,11610.2,12050.8
1494013080.06,11016.9,11508.5
1494013140.04,11084.7,11881.4
1494013200.07,10932.2,11593.2
1494013260.05,11779.7,12525.4
1494013320.04,15898.3,16966.1
1494013380.05,13084.7,14152.5
1494013440.04,12000,13000
1494013500.05,12288.1,13288.1
1494013560.1,12000,13000
1494013620.04,12220.3,13220.3
1494013680.06,12050.8,13050.8
1494013740.09,12135.6,13135.6
1494013800.05,12135.6,13135.6
1494013860.07,12033.9,13033.9
1494013920.07,12254.2,13288.1
1494013980.08,12033.9,13135.6
1494014040.1,12305.1,13355.9
1494014100.05,12000,13000
1494014160.07,12271.2,13305.1
1494014220.05,12000,13000
1494014280.08,12271.2,13305.1
1494014340.05,11983.1,13000
1494014400.06,12237.3,13305.1
1494014460.06,11983.1,13000
1494014520.07,11864.4,13016.9
1494014580.06,11745.8,12966.1
1494014640.04,11627.1,12983.1
1494014700.05,12000,13016.9
1494014760.07,12016.9,13016.9
1494014820.04,12000,13000
1494014880.07,12016.9,13016.9
1494014940.06,12000,13000
1494015000.06,12000,13000
1494015060.05,12000,13000
1494015120.06,12000,13000
1494015180.04,12000,13000
1494015240.08,12000,13000
1494015300.05,12000,13000
1494015360.04,12000,13000
1494015420.02,12000,13000
1494015480.05,12000,13000
1494015540.08,12220.3,13542.4
1494015600.04,11118.6,12423.7
1494015660.06,9745.76,11000
1494015720.04,9983.05,11000
1494015780.03,10000,11000
1494015840.09,9949.15,11000
1494015900.04,9881.36,11000
1494015960.07,9796.61,11000
1494016020.1,9966.1,11000
1494016080.04,9983.05,11000
1494016140.05,9983.05,11000
1494016200.07,9881.36,11000
1494016260.03,10000,11050.8
1494016320.03,10016.9,11101.7
1494016380.09,10000,11406.8
1494016440.04,10000,11949.2
1494016500.05,10000,11491.5
1494016560.05,10000,11525.4
1494016620.06,10000,11220.3
1494016680.03,10000,11084.7
1494016740.04,10000,11000
1494016800.04,10000,11000
1494016860.05,9915.25,11000
1494016920.06,9949.15,11000
1494016980.07,9932.2,11000
1494017040.05,9983.05,11000
1494017100.07,10000,11000
1494017160.07,10016.9,11016.9
1494017220.04,10000,11016.9
1494017280.04,10000,11000
1494017340.04,9983.05,11000
1494017400.08,10000,11000
1494017460.04,10000,11000
1494017520.05,10000,11000
1494017580.07,10000,11000
1494017640.05,10016.9,11186.4
1494017700.04,10000,11576.3
1494017760.05,10000,11491.5
1494017820.03,10000,11389.8
1494017880.07,10084.7,11627.1
1494017940.04,10033.9,11542.4
1494018000.05,10203.4,12016.9
1494018060.05,10016.9,11796.6
1494018120.07,10000,11118.6
1494018180.09,10000,11000
1494018240.04,10000,11000
1494018300.05,10000,11000
1494018360.06,10000,11000
1494018420.09,10000,11000
1494018480.05,10000,11000
1494018540.07,10000,11000
1494018600.05,10000,11016.9
1494018660.05,10000,11000
1494018720.08,10000,11000
1494018780.04,10000,11000
1494018840.08,10016.9,11084.7
1494018900.06,10000,11118.6
1494018960.03,10000,11372.9
1494019020.07,10033.9,11355.9
1494019080.02,10000,11440.7
1494019140.03,10000,11288.1
1494019200.06,10000,11576.3
1494019260.05,10000,11474.6
1494019320.04,10000,11372.9
1494019380.03,10000,11000
1494019440.06,10000,11000
1494019500.09,10016.9,11050.8
1494019560.04,10339,11627.1
1494019620.04,10135.6,11406.8
1494019680.05,10050.8,11355.9
1494019740.03,10000,11339
1494019800.04,10000,11203.4
1494019860.08,10000,11000
1494019920.05,10000,11000
1494019980.08,10000,11000
1494020040.03,10000,11000
1494020100.06,10000,11000
1494020160.09,10000,11000
1494020220.03,10000,11203.4
1494020280.1,10000,11440.7
1494020340.04,10000,11169.5
1494020400.05,10016.9,11525.4
1494020460.06,10000,11627.1
1494020520.04,10135.6,11779.7
1494020580.04,10169.5,11949.2
1494020640.11,10000,11271.2
1494020700.06,10000,11033.9
1494020760.03,10000,11000
1494020820.07,10000,11000
1494020880.03,10000,11033.9
1494020940.03,10000,11016.9
1494021000.06,10000,11000
1494021060.05,10000,11000
1494021120.04,10000,11000
1494021180.08,10016.9,11186.4
1494021240.07,10000,11237.3
1494021300.07,10000,11169.5
1494021360.08,10033.9,11406.8
1494021420.07,10000,11406.8
1494021480.04,10000,11491.5
1494021540.06,10000,11406.8
1494021600.1,10000,11423.7
1494021660.04,10000,11339
1494021720.05,10000,11322
1494021780.07,10050.8,11389.8
1494021840.03,10000,11610.2
1494021900.03,10000,11169.5
1494021960.05,10000,11169.5
1494022020.08,10000,11033.9
1494022080.03,10000,11000
1494022140.09,10000,11000
1494022200.03,10016.9,11389.8
1494022260.08,10000,11305.1
1494022320.05,10000,11135.6
1494022380.03,10000,11000
1494022440.09,10000,11000
1494022500.07,10000,11000
1494022560.05,10000,11000
1494022620.04,10000,11000
1494022680.06,10000,11000
1494022740.04,10000,11186.4
1494022800.05,10016.9,11559.3
1494022860.08,10016.9,11542.4
1494022920.06,10000,11474.6
1494022980.06,10016.9,11745.8
1494023040.04,10050.8,11881.4
1494023100.05,10016.9,11898.3
1494023160.05,10000,11305.1
1494023220.08,10000,11152.5
1494023280.05,10016.9,11169.5
1494023340.07,10000,11033.9
1494023400.04,10000,11016.9
1494023460.04,10000,11016.9
1494023520.09,10000,11169.5
1494023580.04,10000,11186.4
1494023640.06,10000,11118.6
1494023700.05,10000,11000
1494023760.06,10118.6,11610.2
1494023820.04,10033.9,11271.2
1494023880.06,10000,11033.9
1494023940.07,10016.9,11254.2
1494024000.05,10000,11152.5
1494024060.06,10000,11610.2
1494024120.09,10000,11322
1494024180.05,10000,11406.8
1494024240.05,10000,11559.3
1494024300.05,10000,11355.9
1494024360.06,10000,11186.4
1494024420.04,10000,11135.6
1494024480.06,10033.9,11101.7
1494024540.07,10000,11135.6
1494024600.08,10000,11237.3
1494024660.05,10000,11084.7
1494024720.04,10000,11000
1494024780.08,10033.9,11305.1
1494024840.05,10000,11491.5
1494024900.04,10000,11491.5
1494024960.05,10000,11135.6
1494025020.05,10000,11000
1494025080.09,10000,11016.9
1494025140.08,10000,11000
1494025200.07,10000,11084.7
1494025260.03,10000,11000
1494025320.09,10000,11203.4
1494025380.06,10000,11237.3
1494025440.06,10000,11355.9
1494025500.05,10000,11389.8
1494025560.06,10000,11440.7
1494025620.04,10000,11440.7
1494025680.05,10033.9,11576.3
1494025740.07,10000,11067.8
1494025800.03,10000,11016.9
1494025860.04,10000,11033.9
1494025920.05,10000,11033.9
1494025980.05,10000,11000
1494026040.07,10000,11000
1494026100.08,10000,11000
1494026160.06,10016.9,11169.5
1494026220.04,10000,11186.4
1494026280.08,10016.9,11423.7
1494026340.06,10000,11305.1
1494026400.08,10000,11389.8
1494026460.02,10000,11237.3
1494026520.05,10016.9,11271.2
1494026580.05,10016.9,11542.4
1494026640.07,10118.6,11915.3
1494026700.05,10000,11542.4
1494026760.05,10000,11339
1494026820.08,10000,11339
1494026880.04,10000,11508.5
1494026940.07,10000,11508.5
1494027000.06,10000,11067.8
1494027060.02,10000,11000
1494027120.1,10000,11000
1494027180.04,10000,11033.9
1494027240.07,10000,11016.9
1494027300.06,10000,11000
1494027360.03,10000,11000
1494027420.05,10016.9,11084.7
1494027480.05,10000,11067.8
1494027540.07,10000,11203.4
1494027600.04,10000,11000
1494027660.04,10000,11000
1494027720.05,10000,11000
1494027780.03,10000,11000
1494027840.04,10000,11050.8
1494027900.07,10033.9,11372.9
1494027960.05,10016.9,11847.5
1494028020.05,10016.9,11983.1
1494028080.06,10016.9,12000
1494028140.05,10067.8,11949.2
1494028200.08,10661,11915.3
1494028260.04,10152.5,11457.6
1494028320.05,10033.9,11288.1
1494028380.05,10000,11271.2
1494028440.04,10000,11000
1494028500.06,10000,11016.9
1494028560.04,10000,11067.8
1494028620.07,10000,11084.7
1494028680.08,10000,11000
1494028740.03,10000,11000
1494028800.06,10000,11000
1494028860.05,10000,11000
1494028920.06,10000,11000
1494028980.06,10000,11000
1494029040.05,10000,11000
1494029100.07,10000,11000
1494029160.04,10000,11118.6
1494029220.05,10016.9,11542.4
1494029280.05,10016.9,11661
1494029340.03,10000,11915.3
1494029400.08,10000,11440.7
1494029460.08,10000,11271.2
1494029520.05,10033.9,11525.4
1494029580.06,10033.9,11322
1494029640.05,10000,11474.6
1494029700.06,10000,11339
1494029760.03,10000,11372.9
1494029820.04,10000,11457.6
1494029880.09,10000,11440.7
1494029940.06,10000,11152.5
1494030000.09,10000,11000
1494030060.06,10000,11000
1494030120.11,10016.9,11067.8
1494030180.07,10000,11288.1
1494030240.04,10000,11254.2
1494030300.06,10000,11000
1494030360.08,10000,11000
1494030420.09,10000,11000
1494030480.05,10000,11355.9
1494030540.07,10000,11508.5
1494030600.07,10000,11372.9
1494030660.04,10000,11169.5
1494030720.04,10000,11237.3
1494030780.05,10000,11305.1
1494030840.04,10000,11389.8
1494030900.04,10000,11000
1494030960.08,10000,11000
1494031020.03,10033.9,11067.8
1494031080.01,10033.9,11084.7
1494031140.04,10000,11389.8
1494031200.05,10000,11271.2
1494031260.06,10000,11101.7
1494031320.06,10016.9,11118.6
1494031380.04,10000,11372.9
1494031440.04,10000,11322
1494031500.05,10000,11389.8
1494031560.08,10000,11254.2
1494031620.08,10000,11118.6
1494031680.06,10000,11000
1494031740.04,10000,11101.7
1494031800.06,10000,11440.7
1494031860.07,10000,11474.6
1494031920.05,10016.9,11423.7
1494031980.08,10000,11847.5
1494032040.06,10000,11796.6
1494032100.04,10000,11389.8
1494032160.02,10000,11237.3
1494032220.05,10000,11000
1494032280.06,10000,11000
1494032340.07,10000,11000
1494032400.03,10000,11000
1494032460.07,10000,11016.9
1494032520.07,10000,11050.8
1494032580.06,10000,11016.9
1494032640.04,10000,11000
1494032700.08,10000,11000
1494032760.07,10000,11000
1494032820.03,10016.9,11186.4
1494032880.06,10000,11271.2
1494032940.06,10033.9,11355.9
1494033000.06,10084.7,11169.5
1494033060.03,10678,12050.8
1494033120.1,10050.8,11915.3
1494033180.04,10203.4,11847.5
1494033240.03,10118.6,11898.3
1494033300.04,10050.8,12000
1494033360.04,10000,11440.7
1494033420.09,10000,11203.4
1494033480.02,10000,11016.9
