1493980620.02,27163.6,30763.6
1493980680.07,27559.3,31152.5
1493980740.12,26220.3,30118.6
1493980800.04,27169.5,30576.3
1493980860.06,26016.9,29779.7
1493980920.07,27186.4,30627.1
1493980980.05,26644.1,30271.2
1493981040.06,27644.1,30949.2
1493981100.06,27576.3,30898.3
1493981160.03,27152.5,30694.9
1493981220.07,27389.8,31135.6
1493981280.05,26457.6,30288.1
1493981340.05,27457.6,30932.2
1493981400.06,27542.4,31101.7
1493981460.04,27406.8,30949.2
1493981520.06,27711.9,31305.1
1493981580.03,26152.5,30016.9
1493981640.04,27406.8,31000
1493981700.07,26050.8,30016.9
1493981760.07,26915.3,30728.8
1493981820.04,26627.1,30203.4
1493981880.05,26474.6,30169.5
1493981940.09,27355.9,30983.1
1493982000.08,26779.7,30220.3
1493982060.04,27949.2,31305.1
1493982120.05,27101.7,31033.9
1493982180.08,27457.6,31050.8
1493982240.07,27203.4,30627.1
1493982300.05,26881.4,30610.2
1493982360.06,27694.9,31118.6
1493982420.1,27423.7,30949.2
1493982480.04,27067.8,30745.8
1493982540.03,29186.4,32644.1
1493982600.06,28830.5,32237.3
1493982660.07,27830.5,31203.4
1493982720.08,29067.8,32576.3
1493982780.04,29016.9,32559.3
1493982840.06,28050.8,31728.8
1493982900.06,29186.4,32440.7
1493982960.03,29016.9,32406.8
1493983020.05,28694.9,32508.5
1493983080.05,29101.7,32678
1493983140.03,27949.2,31745.8
1493983200.07,28491.5,31949.2
1493983260.08,27203.4,31016.9
1493983320.07,28389.8,31813.6
1493983380.04,28745.8,31966.1
1493983440.05,28372.9,31830.5
1493983500.05,28525.4,32135.6
1493983560.07,29050.8,32322
1493983620.09,29016.9,32491.5
1493983680.08,29152.5,32491.5
1493983740.07,29830.5,33220.3
1493983800.03,29796.6,33101.7
1493983860.04,29305.1,32830.5
1493983920.05,29491.5,32779.7
1493983980.11,29847.5,33254.2
1493984040.04,29576.3,32932.2
1493984100.09,29678,33033.9
1493984160.03,30000,33237.3
1493984220.06,29118.6,32457.6
1493984280.03,29830.5,33135.6
1493984340.08,29779.7,33016.9
1493984400.07,28966.1,32067.8
1493984460.03,29711.9,33118.6
1493984520.07,29898.3,33169.5
1493984580.05,29288.1,32559.3
1493984640.03,29898.3,33288.1
1493984700.07,28966.1,32508.5
1493984760.07,29372.9,32661
1493984820.03,30254.2,33542.4
1493984880.08,28966.1,32339
1493984940.05,29966.1,33237.3
1493985000.05,29813.6,33169.5
1493985060.07,29355.9,32745.8
1493985120.07,29966.1,33033.9
1493985180.05,28983.1,32288.1
